company,date,open,high,low,close,average,volume,value,out_shares,sector,sub_sector
AC,"Feb 02, 2024",678.00,690.00,672.00,672.00,678.14,"238,090","161,458,025.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Feb 01, 2024",672.50,679.00,661.50,678.00,672.18,"164,310","110,446,420.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 31, 2024",661.00,683.50,661.00,679.00,678.87,"389,530","264,440,035.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 30, 2024",662.00,669.00,660.00,660.00,662.89,"264,090","175,063,580.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 29, 2024",675.00,681.00,661.00,661.00,664.42,"275,040","182,742,380.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 26, 2024",680.50,683.00,672.00,675.00,676.30,"270,060","182,642,380.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 25, 2024",689.50,695.00,679.00,680.00,682.06,"154,120","105,119,785.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 24, 2024",689.50,699.00,684.00,693.00,691.71,"170,450","117,902,115.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 23, 2024",690.50,691.00,683.50,683.50,686.85,"129,760","89,126,135.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 22, 2024",677.00,692.00,677.00,691.00,685.95,"289,890","198,848,795.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 19, 2024",674.00,682.00,673.00,675.00,675.24,"123,950","83,695,470.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 18, 2024",680.00,682.50,671.50,676.00,676.56,"244,460","165,390,920.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 17, 2024",679.50,683.50,672.00,683.00,679.15,"302,140","205,198,625.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 16, 2024",682.50,686.00,678.50,680.00,683.23,"448,780","306,619,850.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 15, 2024",685.00,687.00,676.00,680.50,682.37,"570,140","389,048,810.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 12, 2024",676.00,686.50,674.50,680.50,682.52,"443,300","302,559,100.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 11, 2024",670.00,678.50,666.00,674.00,673.79,"730,610","492,277,790.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 10, 2024",665.00,672.00,656.00,665.00,665.05,"1,108,090","736,937,040.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 09, 2024",697.00,711.00,696.00,696.00,702.21,"124,450","87,389,680.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 08, 2024",710.00,714.50,696.50,701.50,701.03,"281,080","197,045,905.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 05, 2024",723.00,723.00,708.50,711.50,711.35,"171,180","121,768,760.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 04, 2024",706.00,725.00,700.00,725.00,717.17,"243,650","174,738,150.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 03, 2024",713.00,713.00,693.00,706.00,704.23,"64,060","45,113,105.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Jan 02, 2024",685.00,715.00,685.00,715.00,706.10,"140,590","99,270,190.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Dec 29, 2023",703.00,703.00,680.00,681.00,684.13,"196,000","134,090,120.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Dec 28, 2023",693.50,705.00,687.00,705.00,701.15,"73,030","51,204,715.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Dec 27, 2023",710.00,710.00,692.00,693.50,698.06,"121,670","84,933,385.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Dec 22, 2023",708.00,717.00,708.00,714.50,712.72,"128,880","91,854,880.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Dec 21, 2023",710.00,710.00,682.50,710.00,704.29,"178,570","125,764,755.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
AC,"Dec 20, 2023",715.00,723.50,712.00,722.00,720.59,"284,630","205,100,445.00","619,807,425",HOLDING FIRMS,HOLDING FIRMS
ACEN,"Feb 02, 2024",4.25,4.38,4.25,4.35,4.34,"22,564,000","97,919,190.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Feb 01, 2024",4.25,4.33,4.24,4.25,4.26,"5,686,000","24,209,400.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 31, 2024",4.30,4.33,4.23,4.25,4.26,"8,523,000","36,327,560.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 30, 2024",4.18,4.36,4.18,4.30,4.31,"15,776,000","67,922,610.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 29, 2024",4.11,4.22,4.11,4.18,4.18,"3,116,000","13,018,530.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 26, 2024",4.28,4.28,4.09,4.18,4.18,"8,140,000","34,019,740.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 25, 2024",4.19,4.27,4.16,4.26,4.23,"5,330,000","22,543,790.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 24, 2024",4.15,4.19,4.13,4.18,4.17,"4,801,000","20,037,340.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 23, 2024",4.11,4.15,4.09,4.14,4.12,"4,324,000","17,834,690.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 22, 2024",4.14,4.20,4.06,4.07,4.09,"13,252,000","54,216,740.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 19, 2024",4.09,4.17,4.09,4.14,4.13,"6,189,000","25,570,120.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 18, 2024",4.08,4.20,4.04,4.08,4.10,"10,575,000","43,309,900.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 17, 2024",4.28,4.28,4.06,4.07,4.14,"41,005,000","169,717,080.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 16, 2024",4.39,4.40,4.24,4.26,4.28,"12,707,000","54,350,780.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 15, 2024",4.33,4.41,4.33,4.39,4.39,"9,267,000","40,665,700.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 12, 2024",4.35,4.44,4.33,4.33,4.37,"5,339,000","23,330,600.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 11, 2024",4.32,4.41,4.30,4.31,4.34,"11,288,000","49,010,810.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 10, 2024",4.50,4.50,4.30,4.31,4.34,"10,474,000","45,480,820.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 09, 2024",4.57,4.62,4.44,4.44,4.51,"11,788,000","53,122,800.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 08, 2024",4.47,4.64,4.46,4.56,4.58,"18,815,000","86,216,350.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 05, 2024",4.30,4.50,4.24,4.47,4.44,"16,338,000","72,588,300.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 04, 2024",4.35,4.36,4.24,4.24,4.28,"9,298,000","39,786,630.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 03, 2024",4.35,4.37,4.29,4.35,4.34,"4,658,000","20,209,390.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Jan 02, 2024",4.38,4.38,4.24,4.30,4.28,"9,540,000","40,860,480.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Dec 29, 2023",4.28,4.38,4.26,4.38,4.35,"18,181,000","79,003,360.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Dec 28, 2023",4.20,4.31,4.16,4.28,4.25,"16,439,000","69,837,210.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Dec 27, 2023",4.20,4.27,4.07,4.16,4.16,"30,802,000","128,103,260.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Dec 22, 2023",3.76,4.15,3.46,4.15,3.84,"110,875,000","425,664,060.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Dec 21, 2023",4.06,4.13,3.71,3.71,3.82,"151,660,000","579,732,500.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
ACEN,"Dec 20, 2023",4.20,4.24,3.98,4.03,4.03,"120,340,000","485,226,640.00","39,677,394,773",INDUSTRIAL,"ELEC., ENERGY, POWER &amp; WATER"
AEV,"Feb 02, 2024",48.30,48.90,47.50,47.50,47.56,"2,253,000","107,150,625.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Feb 01, 2024",48.85,48.85,47.95,47.95,48.27,"784,700","37,873,910.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 31, 2024",48.00,48.85,48.00,48.50,48.45,"2,092,000","101,349,955.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 30, 2024",48.10,48.60,47.95,47.95,48.06,"942,500","45,293,205.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 29, 2024",48.95,48.95,48.00,48.00,48.18,"417,900","20,136,390.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 26, 2024",49.00,49.00,48.35,48.60,48.62,"1,073,000","52,171,595.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 25, 2024",49.15,49.25,49.10,49.10,49.11,"594,800","29,209,815.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 24, 2024",48.75,49.25,48.75,49.15,49.14,"608,600","29,903,690.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 23, 2024",49.00,49.25,48.40,48.75,48.77,"132,000","6,437,770.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 22, 2024",48.80,49.00,48.40,49.00,48.98,"549,800","26,930,875.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 19, 2024",48.70,48.80,48.10,48.80,48.77,"820,900","40,037,200.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 18, 2024",48.85,48.95,48.25,48.80,48.68,"696,000","33,880,655.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 17, 2024",49.00,49.20,48.20,48.20,48.36,"560,300","27,095,230.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 16, 2024",49.50,49.70,48.80,49.00,49.10,"783,200","38,458,020.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 15, 2024",49.30,49.60,48.75,49.50,49.49,"984,300","48,709,115.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 12, 2024",48.55,49.80,48.55,48.70,48.98,"541,300","26,512,175.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 11, 2024",48.50,49.20,48.45,48.50,48.63,"759,300","36,923,715.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 10, 2024",49.90,49.90,48.30,48.30,48.63,"678,300","32,987,630.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 09, 2024",50.10,50.10,48.60,48.60,49.01,"651,990","31,956,605.50","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 08, 2024",49.90,50.10,49.55,50.00,49.98,"556,700","27,825,195.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 05, 2024",49.40,49.90,49.20,49.90,49.77,"232,400","11,565,745.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 04, 2024",49.45,50.00,48.80,49.90,49.67,"1,262,900","62,726,740.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 03, 2024",49.00,49.80,48.50,49.00,48.94,"691,500","33,841,400.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Jan 02, 2024",47.60,49.90,47.55,49.90,49.14,"2,220,600","109,119,910.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Dec 29, 2023",50.00,50.10,44.60,44.60,45.21,"865,150","39,114,321.50","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Dec 28, 2023",49.30,50.00,49.30,50.00,49.90,"383,300","19,126,950.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Dec 27, 2023",50.15,50.95,49.30,49.30,49.70,"268,980","13,368,328.50","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Dec 22, 2023",49.10,50.30,49.10,50.15,50.05,"1,165,800","58,345,395.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Dec 21, 2023",49.55,49.75,49.00,49.00,49.08,"362,900","17,812,655.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AEV,"Dec 20, 2023",49.40,50.15,49.10,49.20,49.65,"613,600","30,463,260.00","5,619,785,757",HOLDING FIRMS,HOLDING FIRMS
AGI,"Feb 02, 2024",11.46,11.54,11.38,11.54,11.53,"4,200,500","48,448,272.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Feb 01, 2024",11.36,11.50,11.32,11.34,11.39,"2,399,900","27,344,704.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 31, 2024",11.40,11.40,11.28,11.34,11.34,"3,261,700","36,995,186.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 30, 2024",11.30,11.42,11.30,11.32,11.34,"2,137,400","24,238,986.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 29, 2024",11.32,11.48,11.22,11.30,11.31,"1,378,500","15,589,334.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 26, 2024",11.50,11.50,11.30,11.32,11.35,"1,704,600","19,346,184.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 25, 2024",11.50,11.50,11.46,11.50,11.50,"6,038,600","69,437,140.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 24, 2024",11.64,11.64,11.34,11.50,11.51,"2,819,300","32,452,362.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 23, 2024",11.60,11.66,11.54,11.60,11.60,"2,984,800","34,617,228.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 22, 2024",11.66,11.68,11.56,11.60,11.60,"1,998,100","23,178,468.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 19, 2024",11.60,11.70,11.54,11.66,11.64,"1,703,000","19,828,730.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 18, 2024",11.56,11.64,11.56,11.60,11.59,"1,698,600","19,693,382.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 17, 2024",11.60,11.64,11.56,11.62,11.59,"3,361,200","38,969,490.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 16, 2024",11.60,11.70,11.56,11.60,11.59,"2,873,000","33,295,054.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 15, 2024",11.52,11.68,11.52,11.60,11.60,"5,689,300","65,994,948.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 12, 2024",11.62,11.70,11.52,11.52,11.56,"1,669,300","19,289,156.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 11, 2024",11.46,11.62,11.46,11.60,11.59,"3,008,000","34,850,514.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 10, 2024",11.70,11.70,11.46,11.46,11.54,"1,395,600","16,110,432.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 09, 2024",11.58,11.76,11.58,11.70,11.71,"2,222,100","26,017,340.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 08, 2024",11.48,11.70,11.48,11.58,11.59,"1,275,200","14,783,066.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 05, 2024",11.40,11.46,11.34,11.46,11.43,"1,588,800","18,154,356.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 04, 2024",11.26,11.42,11.26,11.40,11.40,"1,999,100","22,783,044.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 03, 2024",11.12,11.42,11.02,11.32,11.32,"2,095,500","23,718,982.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Jan 02, 2024",11.22,11.22,10.58,11.20,11.03,"2,064,000","22,775,968.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Dec 29, 2023",10.80,11.38,10.80,11.28,11.23,"5,679,700","63,797,600.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Dec 28, 2023",10.10,10.90,10.02,10.80,10.54,"4,519,300","47,640,312.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Dec 27, 2023",9.80,10.10,9.76,10.00,9.94,"2,499,600","24,852,300.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Dec 22, 2023",9.66,9.80,9.66,9.75,9.74,"5,092,000","49,591,033.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Dec 21, 2023",10.08,10.10,9.58,9.61,9.80,"6,399,500","62,727,209.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
AGI,"Dec 20, 2023",10.20,10.20,10.06,10.08,10.09,"3,521,400","35,539,002.00","8,982,039,179",HOLDING FIRMS,HOLDING FIRMS
ALI,"Feb 02, 2024",33.30,34.25,33.20,33.50,33.68,"5,462,600","183,977,740.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Feb 01, 2024",33.40,33.90,33.10,33.65,33.45,"7,178,500","240,094,195.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 31, 2024",33.00,34.15,32.95,34.10,33.96,"14,421,500","489,724,815.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 30, 2024",33.50,33.80,33.00,33.00,33.27,"7,636,100","254,043,095.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 29, 2024",33.95,34.20,33.20,33.50,33.57,"3,377,500","113,368,085.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 26, 2024",34.05,34.10,33.25,34.00,33.71,"7,556,500","254,740,215.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 25, 2024",34.50,34.50,33.80,34.15,34.10,"4,117,100","140,378,000.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 24, 2024",34.25,34.60,34.00,34.50,34.45,"11,118,100","383,018,655.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 23, 2024",33.00,34.30,32.85,34.30,33.84,"6,527,200","220,857,440.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 22, 2024",32.40,33.35,32.40,33.35,33.09,"7,474,700","247,346,950.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 19, 2024",32.00,32.55,31.80,32.35,32.22,"10,739,800","346,079,940.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 18, 2024",32.35,32.70,31.55,31.55,31.95,"18,685,800","597,019,150.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 17, 2024",33.15,33.60,32.30,32.30,32.64,"13,489,200","440,261,905.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 16, 2024",34.00,34.20,33.30,33.30,33.67,"13,881,000","467,341,045.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 15, 2024",34.00,34.40,33.75,34.00,34.06,"6,435,700","219,221,305.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 12, 2024",34.20,34.35,34.05,34.05,34.19,"4,420,000","151,130,365.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 11, 2024",34.25,34.50,34.05,34.25,34.30,"8,211,600","281,698,160.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 10, 2024",34.50,34.60,34.30,34.45,34.48,"8,227,000","283,634,250.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 09, 2024",34.30,35.00,34.30,34.50,34.66,"13,545,500","469,514,470.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 08, 2024",34.30,34.30,33.70,34.00,33.97,"9,827,900","333,854,070.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 05, 2024",34.80,34.80,34.10,34.30,34.27,"16,683,200","571,667,440.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 04, 2024",34.25,34.80,34.25,34.80,34.59,"11,704,100","404,867,710.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 03, 2024",34.45,34.45,34.05,34.25,34.22,"4,649,000","159,099,180.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Jan 02, 2024",34.20,34.55,34.15,34.55,34.43,"4,393,800","151,268,660.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Dec 29, 2023",34.35,34.45,34.10,34.45,34.35,"5,629,000","193,350,700.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Dec 28, 2023",34.30,34.40,34.05,34.40,34.30,"6,478,900","222,223,200.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Dec 27, 2023",34.10,34.70,33.85,34.30,34.40,"10,818,600","372,111,785.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Dec 22, 2023",33.50,34.30,33.50,34.10,34.05,"7,494,500","255,222,945.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Dec 21, 2023",34.00,34.15,33.35,33.85,33.64,"11,410,500","383,813,450.00","14,942,175,713",PROPERTY,PROPERTY
ALI,"Dec 20, 2023",34.30,34.60,34.00,34.00,34.32,"17,100,300","586,798,825.00","14,942,175,713",PROPERTY,PROPERTY
BDO,"Feb 02, 2024",145.30,149.50,145.20,148.50,147.92,"5,786,030","855,855,843.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Feb 01, 2024",143.70,144.90,143.00,144.00,144.04,"2,523,800","363,524,044.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 31, 2024",143.40,146.40,142.60,145.00,144.98,"4,255,240","616,913,987.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 30, 2024",144.40,144.60,142.20,143.40,143.48,"3,125,540","448,446,497.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 29, 2024",144.50,145.60,144.40,144.90,144.93,"3,542,060","513,353,096.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 26, 2024",143.90,144.80,143.20,144.80,144.17,"3,189,580","459,851,145.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 25, 2024",145.00,145.00,142.00,143.90,143.56,"2,871,540","412,246,518.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 24, 2024",141.80,144.80,141.10,144.80,143.32,"4,709,970","675,010,847.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 23, 2024",142.00,142.50,140.60,142.00,141.73,"3,644,070","516,480,484.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 22, 2024",137.10,140.60,137.10,140.60,140.02,"3,585,360","502,004,235.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 19, 2024",136.00,137.60,135.90,136.80,136.66,"2,258,290","308,610,518.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 18, 2024",136.00,137.40,135.40,135.80,135.93,"4,608,290","626,387,955.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 17, 2024",139.40,140.70,138.60,139.20,139.94,"4,435,180","620,663,458.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 16, 2024",139.00,140.00,138.50,139.30,139.23,"2,787,200","388,071,753.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 15, 2024",141.20,141.40,138.30,139.00,139.36,"3,643,470","507,740,092.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 12, 2024",139.00,140.30,138.00,139.00,139.54,"4,317,030","602,384,975.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 11, 2024",137.00,139.80,136.20,139.80,138.56,"5,238,900","725,913,989.00","5,268,357,304",FINANCIALS,BANKS
BDO,"Jan 10, 2024",133.60,135.30,133.50,135.10,134.85,"5,223,000","704,340,997.00","5,268,357,304",FINANCIALS,BANKS
